Date,ATHENS GENERAL INDEX,LAMDA,JUMBO,MYTILINAIOS,AEGEAN,OTE,OPAP,TERNA,DEH,TPEIRAIWS,ETE,EUROBANK,ALPHA
06/09/2017,811.7,6.2983,12.1051,7.3886,6.9825,9.2158,6.9028,3.4996,2.25,4.3,3.26,0.851,2.05
05/09/2017,812.85,6.4113,12.2465,7.4686,7.1575,9.3044,6.9175,3.3972,2.22,4.27,3.28,0.8441,2.08
04/09/2017,808.88,6.5148,12.2908,7.3886,7.0262,9.4018,6.8734,3.3972,2.2,4.26,3.21,0.8342,2.04
01/09/2017,818.66,6.3359,12.2819,7.5931,7.0525,9.3487,6.9469,3.4142,2.21,4.5,3.33,0.8679,2.09
31/08/2017,825.48,6.1759,12.3792,7.6376,6.9562,9.4816,6.9028,3.4142,2.25,4.71,3.41,0.8997,2.13
30/08/2017,823.65,6.2418,12.4676,7.4597,7.0087,9.4816,6.8734,3.4142,2.23,4.8,3.44,0.9036,2.1
29/08/2017,822.67,6.2512,12.4234,7.5309,7.0875,9.393,6.9543,3.4142,2.23,4.75,3.46,0.8828,2.11
28/08/2017,838.47,6.3077,12.4676,7.6109,7.2187,9.5702,7.0058,3.4228,2.27,5.04,3.65,0.9373,2.19
25/08/2017,835.3,6.2324,12.4676,7.602,7.2625,9.5259,6.8734,3.4228,2.23,5,3.63,0.9354,2.2
24/08/2017,835.55,6.2324,12.503,7.602,7.2625,9.5259,6.9837,3.4142,2.24,4.99,3.66,0.9314,2.2
23/08/2017,829.16,6.2512,12.4676,7.5664,7.2187,9.4905,6.9469,3.4228,2.15,4.92,3.6,0.9125,2.18
22/08/2017,832.78,6.2606,12.4676,7.6287,7.3062,9.5259,7.0205,3.4228,2.15,4.94,3.65,0.9215,2.2
21/08/2017,826.46,6.3077,12.6002,7.6287,7.3062,9.5525,7.0352,3.4142,2.14,4.87,3.55,0.8977,2.11
18/08/2017,824.85,6.2324,12.7771,7.5931,7.3062,9.3753,7.0205,3.4142,2.16,4.83,3.59,0.8947,2.11
17/08/2017,832.06,6.3077,12.7859,7.5842,7.4725,9.4018,7.1601,3.4142,2.16,4.94,3.66,0.9086,2.16
16/08/2017,842.41,6.4207,13.2546,7.6998,7.4812,9.5702,7.1454,3.4228,2.17,4.97,3.76,0.9433,2.2
14/08/2017,827.77,6.3359,12.2023,7.602,7.2537,9.5968,7.0499,3.3886,2.14,4.89,3.65,0.9324,2.15
11/08/2017,823.55,6.2512,12.2023,7.5398,7.0875,9.4816,7.094,3.3886,2.08,4.84,3.53,0.9294,2.11
10/08/2017,833.78,6.2512,12.5295,7.5575,7.175,9.6057,7.2557,3.3886,2.14,4.95,3.61,0.9502,2.13
09/08/2017,833.61,6.2418,12.7329,7.6642,7.2275,9.6234,7.3292,3.3886,2.2,4.92,3.68,0.9611,2.13
08/08/2017,830.44,6.2324,12.7329,7.3975,7.1312,9.7297,7.3219,3.3886,2.2,4.86,3.71,0.9463,2.14
07/08/2017,827.86,6.2418,12.5472,7.3619,7.1837,9.65,7.3292,3.3886,2.22,4.74,3.72,0.9483,2.11
04/08/2017,829.5,6.3265,12.7682,7.3441,7.1837,9.7297,7.2778,3.3886,2.17,4.71,3.7,0.9651,2.12
03/08/2017,825.8,6.2795,12.7859,7.4331,7.21,9.7474,7.3366,3.3715,2.19,4.65,3.67,0.9512,2.11
02/08/2017,826.02,6.2889,12.7152,7.4508,7.315,9.8361,7.2925,3.3715,2.23,4.64,3.65,0.9661,2.11
01/08/2017,817.74,6.3548,12.335,7.4686,7.2625,9.6943,7.2042,3.363,2.2,4.64,3.6,0.9473,2.07
31/07/2017,812.21,6.2795,12.5118,7.4686,7.2362,9.5525,7.1454,3.3289,2.24,4.64,3.42,0.9175,2.03
28/07/2017,820.02,6.1665,12.7152,7.3797,7.2187,9.712,7.2704,3.3545,2.09,4.64,3.5,0.9284,2.11
27/07/2017,818.63,6.1665,12.6268,7.3264,7.2187,9.7031,7.3145,3.3118,2.11,4.64,3.46,0.9086,2.1
26/07/2017,830.21,6.1947,12.8036,7.4597,7.2537,9.7474,7.3219,3.3289,2.23,4.9,3.59,0.9473,2.18
25/07/2017,843.05,6.4301,12.7329,7.5042,7.3762,9.6588,7.3954,3.3715,2.26,5.24,3.72,0.9919,2.26
24/07/2017,849.07,6.496,12.9981,7.6287,7.3937,9.7297,7.4101,3.3715,2.37,5.32,3.7,0.9919,2.27
21/07/2017,845.97,6.5525,13.0689,7.5664,7.35,9.6411,7.4836,3.3715,2.37,5.3,3.7,1.0018,2.25
20/07/2017,854.54,6.5336,13.4402,7.6642,7.4725,9.65,7.5277,3.4142,2.39,5.24,3.64,0.9919,2.27
19/07/2017,853.54,6.5525,13.3607,7.7087,7.2187,9.7209,7.4983,3.3801,2.39,5.18,3.64,0.9919,2.26
18/07/2017,848.07,6.3548,13.5464,7.602,7.245,9.65,7.4836,3.3886,2.32,5,3.6,0.982,2.26
17/07/2017,858.08,6.4489,13.5287,7.7265,7.2625,9.6588,7.4983,3.5167,2.3,5.22,3.7,1.0117,2.29
14/07/2017,856.47,6.5336,13.3695,7.7709,7.35,9.5525,7.4248,3.5252,2.25,5.16,3.68,1.0217,2.28
13/07/2017,853.54,6.4018,13.2634,7.5042,7.3237,9.4284,7.4248,3.3715,2.26,5.12,3.72,1.0217,2.28
12/07/2017,843.22,6.4113,13.4491,7.3264,7.2275,9.2423,7.3954,3.363,2.27,4.96,3.68,0.982,2.24
11/07/2017,844.33,6.4866,13.6171,7.4508,7.3762,9.2512,7.4836,3.3886,2.33,4.76,3.68,1.0217,2.22
10/07/2017,843.83,6.5713,13.7939,7.4153,7.5162,9.2955,7.4983,3.4569,2.32,4.58,3.6,1.0018,2.2
07/07/2017,837.43,6.6372,13.7939,7.353,7.4987,9.3841,7.4468,3.3459,2.3,4.4,3.49,0.9899,2.17
06/07/2017,843.25,6.5619,13.8824,7.3975,7.525,9.3398,7.4542,3.4142,2.35,4.48,3.5,1.0018,2.19
05/07/2017,841.34,6.4677,13.9354,7.4331,7.4375,9.3922,7.3513,3.4142,2.32,4.58,3.54,0.9909,2.23
04/07/2017,825.89,6.2041,13.6348,7.2641,7.245,9.3311,7.2557,3.3801,2.2,4.42,3.44,0.9621,2.18
03/07/2017,827.65,6.2041,14.0592,7.2641,7.2187,9.4009,7.3439,3.4825,2.24,4.42,3.43,0.9869,2.2
30/06/2017,823.74,6.2418,14.1476,7.3441,7.2625,9.2002,7.2778,3.4057,2.19,4.3,3.33,0.9721,2.16
29/06/2017,819.72,6.3077,14.1476,7.442,7.3325,9.1652,7.3145,3.3203,2.14,4.14,3.25,0.9473,2.15
28/06/2017,822.62,6.3265,14.068,7.4242,7.2975,9.3573,7.3513,3.2777,2.17,4.12,3.23,0.9364,2.12
27/06/2017,822.77,6.1288,14.2537,7.2641,7.175,9.2962,7.3439,3.1838,2.16,4.24,3.33,0.9473,2.13
26/06/2017,819.09,5.8652,14.1476,7.2552,7.2975,9.3922,7.2263,3.0643,2.3,4.28,3.23,0.9165,2.13
23/06/2017,820.52,5.8181,14.068,7.4242,7.2187,9.4271,7.2042,3.0728,2.34,4.32,3.27,0.9254,2.15
22/06/2017,814.81,5.5075,14.0415,7.4331,7.1137,9.3311,7.3513,3.0472,2.34,4.2,3.27,0.9324,2.08
21/06/2017,823.32,5.4698,14.0592,7.3264,6.895,9.078,7.3366,2.9448,2.31,4.46,3.4,0.983,2.17
20/06/2017,827.01,5.564,14.1034,7.2908,6.9212,9.1216,7.4027,2.9874,2.26,4.6,3.45,0.9899,2.19
19/06/2017,821.22,5.5828,13.9531,7.2286,6.9475,8.9732,7.3439,2.9789,2.26,4.58,3.4,0.982,2.2
16/06/2017,806.12,5.4604,13.5729,7.1485,6.8775,8.7201,7.2778,2.8049,1.631,4.6,3.42,0.9522,2.18
15/06/2017,799.73,5.178,14.1476,6.9796,7.035,8.5106,7.116,2.7717,1.631,4.52,3.41,0.9621,2.19
14/06/2017,800.97,5.0367,14.2714,7.0774,7.0175,8.6415,7.0131,2.863,1.631,4.56,3.5,0.9522,2.19
13/06/2017,797.13,5.0462,14.1476,7.1041,7,8.6241,7.0572,2.9045,1.5841,4.6,3.49,0.9423,2.21
12/06/2017,784.6,5.0367,14.1476,7.1574,7,8.528,6.9837,2.921,1.5926,4.26,3.3,0.8838,2.14
09/06/2017,782.1,5.065,13.8824,7.1397,6.9475,8.5106,6.7999,2.8381,1.7119,4.16,3.29,0.8491,2.13
08/06/2017,779.05,4.839,14.015,7.113,6.8775,8.6153,6.8734,2.6887,1.6821,4.06,3.28,0.8411,2.08
07/06/2017,774.29,4.8014,13.8381,7.0774,6.8862,8.563,6.8367,2.6223,1.665,4.02,3.19,0.8292,2.05
06/06/2017,777.53,4.7731,13.8116,6.9707,6.7812,8.6328,6.9102,2.6223,1.8524,4.16,3.2,0.856,2.12
02/06/2017,786.57,4.8579,13.9266,7.0596,6.6237,8.7201,7.0572,2.6389,1.9078,4.26,3.32,0.8947,2.18
01/06/2017,781.85,4.7261,14.015,6.8551,6.65,8.7724,7.2042,2.6555,1.9546,4.1,3.26,0.8927,2.16
31/05/2017,775.24,4.679,14.2449,6.9174,6.545,8.8597,7.2778,2.6638,2.0014,3.98,3.11,0.8927,2.05
30/05/2017,776.02,4.7355,14.2803,6.8107,6.7812,8.947,7.1307,2.6555,1.9716,3.96,3.08,0.8729,2.08
29/05/2017,777.19,4.6978,14.4129,6.6151,6.7725,9.0169,7.0572,2.6555,1.9376,4.14,3.15,0.853,2.13
26/05/2017,778.35,4.6978,14.0946,6.455,6.7987,9.0343,7.1454,2.7302,1.8652,4.38,3.2,0.863,2.17
25/05/2017,771.82,4.6884,14.1388,6.4017,6.7462,9.1391,6.9911,2.7551,1.7928,4.36,3.17,0.8431,2.15
24/05/2017,766.03,4.7543,14.0238,6.5617,6.9212,9.2263,6.844,2.78,1.7374,4.32,3.05,0.8391,2.04
23/05/2017,783.03,4.6413,14.0415,6.6417,6.9562,9.2351,7.0572,2.8132,1.7332,4.64,3.3,0.8927,2.14
22/05/2017,788.53,4.5754,14.1476,6.7573,6.9387,8.9907,7.094,2.8132,1.7161,4.84,3.34,0.9006,2.17
19/05/2017,784.17,4.566,13.9708,6.8018,6.825,8.7375,6.844,2.7883,1.6821,4.74,3.33,0.8977,2.21
18/05/2017,782.83,4.6037,13.9708,6.6773,6.9037,8.6502,6.9837,2.7966,1.6906,4.6,3.24,0.9026,2.22
17/05/2017,789.08,4.6602,14.015,6.7307,7.0525,8.6852,7.0793,2.7966,1.7544,4.64,3.24,0.9076,2.27
16/05/2017,788.78,4.566,14.1476,6.7929,6.965,8.755,7.1454,2.8298,1.7928,4.6,3.18,0.9076,2.27
15/05/2017,782.32,4.5284,14.1388,6.7395,6.9983,8.659,7.1234,2.7634,1.78,4.54,3.18,0.8828,2.22
12/05/2017,789.13,4.4907,14.1476,6.7573,6.9816,8.7288,7.1307,2.7551,1.7459,4.7,3.29,0.8987,2.25
11/05/2017,797.16,4.6131,14.1476,6.8907,7.0816,8.6764,7.1601,2.7717,1.7757,4.9,3.37,0.9304,2.29
10/05/2017,791.97,4.5943,14.1476,6.9085,7.0733,8.5979,6.9764,2.8298,1.6906,4.78,3.43,0.8947,2.25
09/05/2017,778.37,4.5378,14.1034,6.7484,6.8067,8.6153,6.8367,2.8132,1.6608,4.7,3.35,0.8778,2.22
08/05/2017,763.42,4.4625,14.1918,6.6773,6.7734,8.4233,6.7926,2.7136,1.6565,4.52,3.2,0.8382,2.2
05/05/2017,753.99,4.5378,14.0592,6.5795,6.6484,8.3447,6.675,2.6389,1.5799,4.5,3.12,0.8233,2.18
04/05/2017,748.92,4.406,13.9,6.4017,6.69,8.3098,6.6088,2.6306,1.5756,4.46,3.05,0.8391,2.15
03/05/2017,748.61,4.406,13.6082,6.2416,6.6234,8.1091,6.572,2.6721,1.6182,4.4,3.07,0.853,2.23
02/05/2017,733.93,4.406,13.1485,6.1794,6.69,7.8996,6.4912,2.6472,1.5245,4.32,3.03,0.8292,2.07
28/04/2017,712.17,4.3683,12.8124,6.1438,6.5817,7.7948,6.2486,2.5725,1.4393,3.9,2.86,0.732,1.95
27/04/2017,706.51,4.3589,12.6002,6.1883,6.5068,7.7424,6.2486,2.5808,1.4521,3.76,2.81,0.6745,1.9
26/04/2017,706.4,4.3683,12.4234,6.1794,6.5234,7.8123,6.2142,2.614,1.4053,3.82,2.88,0.6814,1.9
25/04/2017,697.32,4.3966,12.5118,6.2061,6.6234,7.7599,6.2074,2.5891,1.3244,3.64,2.79,0.6527,1.85
24/04/2017,683.3,4.3683,12.052,6.2061,6.5151,7.6813,6.173,2.5559,1.3073,3.5,2.63,0.6051,1.78
21/04/2017,671.57,4.3777,12.0609,6.1616,6.4984,7.5068,6.1112,2.5393,1.2988,3.32,2.49,0.5862,1.72
20/04/2017,674.4,4.3495,12.2554,6.1527,6.5651,7.6726,6.1181,2.5144,1.2945,3.36,2.5,0.5981,1.73
19/04/2017,678.96,4.3871,12.4145,6.1705,6.5734,7.5679,6.0838,2.5725,1.3201,3.38,2.56,0.612,1.75
18/04/2017,677.3,4.3777,12.4941,6.215,6.4901,7.6202,6.0838,2.5808,1.3329,3.36,2.51,0.5912,1.71
13/04/2017,683.57,4.3966,12.8124,6.2772,6.5651,7.7686,6.1387,2.6306,1.3542,3.38,2.54,0.5882,1.74
12/04/2017,685.19,4.3589,12.7329,6.3039,6.5318,7.7686,6.1799,2.5642,1.3584,3.5,2.61,0.6041,1.81
11/04/2017,680.06,4.4154,12.4676,6.2772,6.6234,7.7686,6.125,2.5808,1.3244,3.46,2.54,0.5793,1.78
10/04/2017,681.46,4.4248,12.9981,6.3128,6.6234,7.7686,6.1387,2.4397,1.3499,3.52,2.56,0.5753,1.77
07/04/2017,681.08,4.4248,13.2546,6.2505,6.4734,7.7686,6.2554,2.4065,1.3031,3.52,2.51,0.5803,1.78
06/04/2017,671.15,4.3683,12.9362,6.215,6.3318,7.725,6.1662,2.4148,1.2733,3.38,2.43,0.5555,1.68
05/04/2017,669.97,4.3401,13.2634,6.2239,6.2735,7.7861,6.1799,2.3817,1.269,3.36,2.49,0.5594,1.69
04/04/2017,666.44,4.4248,13.3518,6.2594,6.2318,7.7774,6.1318,2.3899,1.2562,3.28,2.39,0.5555,1.67
03/04/2017,667.32,4.4436,13.2103,6.2594,6.1735,7.7337,6.0494,2.3899,1.2605,3.36,2.44,0.5574,1.68
31/03/2017,666.06,4.3966,13.0689,6.3128,6.1818,7.6813,6.0014,2.3817,1.2477,3.4,2.41,0.5703,1.68
30/03/2017,670.42,4.3212,12.8124,6.2683,6.2068,7.8996,6.1112,2.3817,1.2136,3.5,2.4,0.5832,1.76
29/03/2017,668.55,4.3777,12.6002,6.3394,6.0819,7.8035,5.9602,2.3734,1.1838,3.52,2.41,0.5783,1.76
28/03/2017,664.52,4.4719,12.7505,6.3394,6.0735,7.7424,5.9533,2.3899,1.1711,3.46,2.36,0.5555,1.76
27/03/2017,646.57,4.3966,12.4322,6.3839,5.9819,7.5591,5.8709,2.3236,1.1668,3.22,2.26,0.5198,1.66
24/03/2017,635.66,4.4154,12.4057,6.3128,5.7236,7.5504,5.8709,2.2738,1.12,3,2.13,0.4959,1.59
23/03/2017,640.2,4.3966,12.3615,6.2416,5.9319,7.6552,5.919,2.2655,1.1242,3.14,2.2,0.5198,1.6
22/03/2017,640.65,4.3871,12.5825,6.3305,6.0819,7.5941,5.919,2.2981,1.1327,3.14,2.24,0.5227,1.6
21/03/2017,640.42,4.3966,12.3084,6.2861,6.0402,7.5591,5.919,2.2655,1.137,3.04,2.26,0.5207,1.59
20/03/2017,644.12,4.3777,12.2211,6.3128,5.9236,7.6115,5.8846,2.2492,1.1242,3.26,2.32,0.5455,1.64
17/03/2017,644.77,4.3307,12.1338,6.3572,5.9902,7.6115,5.8778,2.2166,1.1583,3.3,2.48,0.5555,1.63
16/03/2017,636.13,4.3871,11.6275,6.1349,5.9069,7.4631,5.8778,2.2329,1.1242,3.2,2.37,0.5465,1.62
15/03/2017,632.97,4.406,11.8458,6.0194,5.8319,7.3758,5.8091,2.2655,1.12,3.18,2.38,0.5485,1.62
14/03/2017,638.92,4.2742,11.8545,6.0905,5.8319,7.5155,5.8572,2.2899,1.137,3.3,2.41,0.5693,1.68
13/03/2017,651.25,4.4154,11.7847,6.1794,5.8902,7.6377,5.9533,2.3144,1.1711,3.52,2.48,0.6001,1.76
10/03/2017,648.59,4.453,11.7672,6.2239,5.7236,7.5853,5.8709,2.3144,1.154,3.46,2.4,0.5932,1.72
09/03/2017,648.85,4.4154,11.5664,6.2239,5.532,7.5941,5.8778,2.3633,1.1923,3.56,2.4,0.6021,1.71
08/03/2017,649.31,4.4154,11.6363,6.1705,5.432,7.7075,6.0151,2.3714,1.1838,3.54,2.4,0.611,1.7
07/03/2017,643.16,4.3495,11.7672,6.1172,5.457,7.6639,5.864,2.2736,1.1625,3.48,2.37,0.6001,1.68
06/03/2017,643.5,4.2742,11.7847,6.1261,5.4653,7.5679,5.8366,2.2736,1.1753,3.52,2.38,0.6001,1.68
03/03/2017,649.73,4.3683,11.7498,6.1261,5.5153,7.5941,5.8846,2.2736,1.1668,3.68,2.46,0.6229,1.74
02/03/2017,656.04,4.3683,11.7148,6.2594,5.5153,7.5591,5.8229,2.2655,1.2051,3.78,2.54,0.6348,1.78
01/03/2017,656.17,4.3777,11.8545,6.3217,5.5153,7.4719,5.816,2.2655,1.2136,3.78,2.52,0.6418,1.78
28/02/2017,645.88,4.293,11.6537,6.3128,5.507,7.3933,5.8297,2.2655,1.1711,3.66,2.4,0.6249,1.71
24/02/2017,645.37,4.3683,11.872,6.2061,5.5153,7.4369,5.7199,2.2818,1.1583,3.58,2.39,0.61,1.69
23/02/2017,649.52,4.3212,11.7847,6.1083,5.557,7.5766,5.8366,2.2818,1.137,3.66,2.42,0.615,1.75
22/02/2017,647.14,4.2459,11.8458,6.1349,5.5403,7.6639,5.816,2.3307,1.154,3.64,2.36,0.612,1.74
21/02/2017,655.2,4.1989,11.7847,6.1883,5.4903,7.6115,5.864,2.3307,1.1966,3.78,2.45,0.6308,1.82
20/02/2017,645.95,4.1424,11.6625,6.0105,5.4987,7.3584,5.6375,2.3307,1.1625,3.7,2.37,0.612,1.84
17/02/2017,639.46,4.133,12.1164,6.0016,5.482,7.3322,5.6306,2.3307,1.137,3.52,2.26,0.5951,1.78
16/02/2017,629.36,4.2177,11.6188,6.0016,5.4987,7.3322,5.5619,2.3307,1.0901,3.44,2.23,0.5604,1.74
15/02/2017,626.29,4.1894,11.7759,5.886,5.4653,7.4282,5.5894,2.3307,1.0944,3.44,2.21,0.5604,1.72
14/02/2017,633.32,4.2553,11.7236,5.9393,5.5653,7.4108,5.6031,2.3307,1.1327,3.62,2.3,0.5872,1.75
13/02/2017,629.14,4.0294,11.5228,5.9127,5.532,7.4631,5.6718,2.2818,1.137,3.66,2.33,0.5822,1.69
10/02/2017,623.79,4.0859,11.5228,5.9127,5.532,7.5068,5.6993,2.2818,1.1072,3.52,2.27,0.5664,1.67
09/02/2017,608.79,3.9635,11.4442,5.9127,5.4154,7.3758,5.6237,2.2736,1.0646,3.22,2.13,0.5257,1.59
08/02/2017,610.86,3.9635,11.6799,5.8949,5.4154,7.4893,5.6993,2.2818,1.0859,3.26,2.15,0.5168,1.6
07/02/2017,623.37,4.0482,11.6101,6.046,5.5237,7.5068,5.6855,2.2899,1.1327,3.54,2.23,0.5475,1.71
06/02/2017,620.75,4.0482,11.6363,5.9393,5.4737,7.4108,5.61,2.2981,1.1157,3.54,2.24,0.5565,1.75
03/02/2017,628.92,4.0671,11.5141,5.8149,5.5986,7.5068,5.7267,2.2981,1.12,3.72,2.28,0.5822,1.82
02/02/2017,623.06,4.0765,11.0165,5.8238,5.5403,7.4195,5.6787,2.2899,1.1455,3.6,2.25,0.5773,1.79
01/02/2017,619.05,4.0106,11.3831,5.8593,5.6403,7.5068,5.6718,2.2655,1.0901,3.5,2.2,0.5654,1.72
31/01/2017,611.75,4.0106,11.3482,5.7259,5.5237,7.3584,5.6306,2.2655,1.1029,3.54,2.21,0.5574,1.64
30/01/2017,614.08,4.1141,11.6799,5.4325,5.4987,7.3933,5.6993,2.2655,1.0646,3.6,2.25,0.5644,1.68
27/01/2017,636.54,4.2177,12.1251,5.6015,5.5653,7.6552,5.9327,2.3062,1.137,3.92,2.39,0.6219,1.78
26/01/2017,660.59,4.293,12.5703,5.7793,5.6653,7.821,6.0426,2.4203,1.2051,4.22,2.59,0.6715,1.92
25/01/2017,659.19,4.3495,12.1251,5.8771,5.682,7.7337,6.0082,2.4285,1.2264,4.38,2.6,0.6814,1.91
24/01/2017,646.51,4.3589,12.2997,5.7082,5.5903,7.7774,5.9396,2.3959,1.2307,4,2.41,0.6398,1.83
23/01/2017,639.27,4.3683,12.2211,5.637,5.607,7.6813,5.8846,2.3633,1.2009,3.86,2.35,0.6199,1.81
20/01/2017,639.16,4.3401,11.9854,5.5748,5.482,7.725,5.8366,2.3633,1.2009,3.9,2.37,0.6269,1.82
19/01/2017,642.51,4.3495,12.8147,5.5303,5.4487,7.6813,5.8091,2.3633,1.2136,3.96,2.4,0.6229,1.84
18/01/2017,643.47,4.3118,12.8147,5.5303,5.3654,7.7512,5.7679,2.3633,1.2264,4,2.41,0.6418,1.83
17/01/2017,642.5,4.3307,12.483,5.477,5.357,7.5853,5.7679,2.3633,1.2434,4.02,2.4,0.6427,1.86
16/01/2017,644.91,4.406,12.7362,5.4859,5.332,7.6464,5.8846,2.3633,1.2222,4.06,2.42,0.6487,1.89
13/01/2017,651.7,4.3966,12.2648,5.5392,5.3654,7.7512,5.9396,2.3714,1.2179,4.24,2.53,0.6666,1.93
12/01/2017,665.21,4.453,12.8584,5.5659,5.3654,7.821,5.9808,2.3714,1.2647,4.48,2.62,0.6933,2
11/01/2017,663.37,4.5284,12.7274,5.6193,5.2987,7.8821,6.0426,2.3551,1.269,4.5,2.6,0.6785,2
10/01/2017,660.56,4.5849,12.9719,5.6015,5.307,7.9083,6.0082,2.347,1.2775,4.38,2.53,0.6586,1.98
09/01/2017,659.33,4.5849,12.6925,5.6104,5.3487,7.8559,5.9396,2.3225,1.2562,4.28,2.53,0.6556,1.96
05/01/2017,660.3,4.4154,13.0504,5.6104,5.3987,7.8385,5.9739,2.3225,1.269,4.32,2.55,0.6616,1.99
04/01/2017,657.54,4.3966,12.9631,5.6281,5.4154,7.8559,5.9121,2.3225,1.2562,4.38,2.62,0.6576,1.98
03/01/2017,656.61,4.4436,12.9195,5.6281,5.407,7.7512,5.8229,2.3225,1.2775,4.48,2.69,0.6765,1.95
02/01/2017,646.61,4.4813,13.0679,5.4681,5.3404,7.8559,5.8023,2.3144,1.2392,4.24,2.53,0.6467,1.9
30/12/2016,643.64,4.519,13.1465,5.4681,5.2737,7.7948,5.7679,2.2899,1.2307,4.18,2.48,0.6398,1.9
29/12/2016,636.67,4.4719,13.0504,5.5037,5.2487,7.8385,5.7611,2.2818,1.2179,4.1,2.45,0.6229,1.82
28/12/2016,635.74,4.453,13.0504,5.4414,5.2071,7.6813,5.6787,2.2818,1.2392,4.08,2.44,0.6279,1.83
27/12/2016,636.19,4.4436,13.1377,5.4325,5.2487,7.5504,5.5413,2.2818,1.2222,4.02,2.42,0.6259,1.89
23/12/2016,630.28,4.3966,13.1901,5.4414,5.1987,7.5941,5.6169,2.2573,1.2264,3.9,2.33,0.6051,1.86
22/12/2016,631.85,4.4248,12.7362,5.5214,5.1821,7.6639,5.6924,2.2818,1.2392,4,2.38,0.615,1.84
21/12/2016,638.99,4.406,12.6663,5.5126,5.1904,7.5504,5.6512,2.2818,1.2562,4.18,2.45,0.6348,1.92
20/12/2016,628.26,4.3495,13.2687,5.4859,5.1654,7.4719,5.6649,2.1351,1.2307,3.88,2.38,0.6051,1.85
19/12/2016,627.91,4.3307,12.5005,5.5481,5.2321,7.5941,5.5963,2.1758,1.2222,3.96,2.42,0.6308,1.79
16/12/2016,639.64,4.406,12.9631,5.6726,5.2487,7.5591,5.5894,2.2003,1.2945,4.3,2.55,0.6675,1.93
15/12/2016,613.76,4.3401,13.1814,5.1925,5.1154,7.6202,5.5001,2.1595,1.1966,4,2.33,0.6368,1.72
14/12/2016,619.19,4.3401,12.9981,5.4592,5.1404,7.5766,5.5825,2.1677,1.2009,4.2,2.25,0.6566,1.8
13/12/2016,639.71,4.406,12.9195,5.4948,5.3987,7.8996,5.7611,2.2655,1.2605,4.66,2.44,0.7112,1.92
12/12/2016,640.38,4.3212,12.6227,5.4592,5.407,8.0305,5.8366,2.2655,1.2647,4.6,2.45,0.7033,1.92
09/12/2016,640.09,4.3777,12.483,5.3525,5.407,7.8297,5.9739,2.2655,1.2945,4.44,2.48,0.6894,1.96
08/12/2016,648.27,4.5378,12.4219,5.5303,5.4903,7.8385,6.0082,2.3062,1.3371,4.56,2.54,0.7191,2
07/12/2016,640.07,4.5284,12.1338,5.4948,5.4987,7.6813,5.9739,2.2736,1.3286,4.56,2.47,0.7221,1.92
06/12/2016,622.52,4.4719,11.872,5.3792,5.382,7.6813,5.8435,2.2329,1.3244,4.06,2.25,0.6943,1.85
05/12/2016,620.29,4.3683,11.872,5.3792,5.2487,7.6813,5.9052,2.2329,1.2945,4.02,2.2,0.7023,1.84
02/12/2016,613.95,4.3683,11.872,5.2903,5.2154,7.6813,5.8984,2.2329,1.3201,3.92,2.12,0.6814,1.79
01/12/2016,614.61,4.3401,11.645,5.228,5.2154,7.5068,5.9739,2.2166,1.2775,4,2.14,0.6874,1.84
30/11/2016,628.75,4.4436,11.7148,5.2725,5.2071,7.5068,6.0426,2.2981,1.3073,3.98,2.2,0.7013,1.9
29/11/2016,610.6,4.4813,11.4617,5.228,5.1321,7.3322,5.9739,2.2655,1.2605,3.6,2.06,0.6348,1.79
28/11/2016,604.06,4.2836,11.5228,5.2458,5.0988,7.1663,5.8984,2.2655,1.2605,3.48,1.97,0.6011,1.69
25/11/2016,623.35,4.3683,11.6101,5.2458,5.1571,7.4544,6.0426,2.2981,1.3073,3.9,2.13,0.6437,1.81
24/11/2016,623.63,4.4719,11.5315,5.2103,5.0988,7.402,6.07,2.2981,1.3329,3.92,2.16,0.6675,1.79
23/11/2016,632.52,4.5284,11.4355,5.2636,5.2404,7.4719,6.1112,2.347,1.3712,4.16,2.28,0.7072,1.88
22/11/2016,631.21,4.5472,11.0776,5.3347,5.1654,7.3671,6.0906,2.347,1.4053,4.2,2.27,0.7142,1.89
21/11/2016,615.83,4.5001,10.8244,5.2014,5.0738,7.4195,6.0288,2.3307,1.3031,3.78,2.09,0.6695,1.8
18/11/2016,611.93,4.4907,11.1212,5.1213,5.0988,7.3758,5.816,2.2981,1.3286,3.62,2.1,0.6685,1.74
17/11/2016,601.07,4.3777,11.0427,5.1391,5.0404,7.2013,5.8297,2.2736,1.286,3.32,1.98,0.5852,1.68
16/11/2016,592.26,4.3683,10.6935,4.8457,4.9988,7.1314,5.7679,2.2818,1.2775,3.16,1.88,0.5555,1.61
15/11/2016,578.17,4.4248,10.1261,4.7746,4.9405,7.0616,5.7199,2.2247,1.2605,2.8,1.8,0.5108,1.54
14/11/2016,579.88,4.4625,9.9253,4.6057,5.0571,7.0703,5.8366,2.2084,1.2733,2.88,1.82,0.5158,1.54
11/11/2016,582.59,4.5378,10.2745,4.5256,5.0404,7.0529,5.8435,2.2247,1.2733,2.88,1.84,0.5148,1.56
10/11/2016,587.02,4.5472,10.5276,4.5345,5.1904,7.0354,5.9739,2.2247,1.269,3,1.89,0.5237,1.59
09/11/2016,581.92,4.6037,10.4229,4.4723,5.2154,6.9656,5.9739,2.2084,1.2477,3,1.85,0.5059,1.54
